backend,batch_size,circuits_per_second,execute_ms_count,execute_ms_maximum,execute_ms_mean,execute_ms_median,execute_ms_minimum,execute_ms_p10,execute_ms_p90,execute_ms_std,graph_family,incremental_peak_rss_bytes_count,incremental_peak_rss_bytes_maximum,incremental_peak_rss_bytes_mean,incremental_peak_rss_bytes_median,incremental_peak_rss_bytes_minimum,incremental_peak_rss_bytes_p10,incremental_peak_rss_bytes_p90,incremental_peak_rss_bytes_std,n_qubits,p,peak_rss_bytes_count,peak_rss_bytes_maximum,peak_rss_bytes_mean,peak_rss_bytes_median,peak_rss_bytes_minimum,peak_rss_bytes_p10,peak_rss_bytes_p90,peak_rss_bytes_std,sample_count,shots,timing_mode,total_ms_count,total_ms_maximum,total_ms_mean,total_ms_median,total_ms_minimum,total_ms_p10,total_ms_p90,total_ms_std,transpile_ms_count,transpile_ms_maximum,transpile_ms_mean,transpile_ms_median,transpile_ms_minimum,transpile_ms_p10,transpile_ms_p90,transpile_ms_std
matrix_product_state,1,16.566977090952143,3,48.546291,46.69845833333333,45.864167,45.684917,45.720767,48.0098662,1.6027778428794575,random_3_regular,3,3063808.0,3041962.6666666665,3063808.0,2998272.0,3011379.2,3063808.0,37837.22724161132,6,1,3,338477056.0,338455210.6666667,338477056.0,338411520.0,338424627.2,338477056.0,37837.22724161131,3,4096,warm_batch,3,62.96670700000001,61.164097,60.361042,60.164542,60.203841999999995,62.44557400000001,1.5641947358225627,3,14.403542,14.376764,14.393042,14.333708,14.3455748,14.401442,0.037655369497589596
matrix_product_state,8,26.0393215172252,3,291.5405,287.15204133333333,290.756708,279.158916,281.4784744,291.3837416,6.933334112863563,random_3_regular,3,3702784.0,3571712.0,3604480.0,3407872.0,3447193.6,3683123.2,150161.84037231296,6,1,3,339116032.0,338984960.0,339017728.0,338821120.0,338860441.6,339096371.2,150161.84037231296,3,4096,warm_batch,3,308.175917,303.49001400000003,307.22766700000005,295.06645799999995,297.4986998,307.98626700000005,7.310404659078573,3,15.878375,15.571888999999999,15.66825,15.169042,15.268883599999999,15.83635,0.364352038505345
matrix_product_state,32,26.65961855222827,3,1190.388375,1180.7606666666668,1180.508125,1171.3855,1173.210025,1188.412325,9.503954310520301,random_3_regular,3,6062080.0,5581482.666666667,5488640.0,5193728.0,5252710.4,5947392.0,441558.17231858964,6,1,3,341475328.0,340994730.6666667,340901888.0,340606976.0,340665958.4,341360640.0,441558.17231858964,3,4096,warm_batch,3,1210.9096260000001,1200.9727500000001,1200.317249,1191.691375,1193.4165498,1208.7911506,9.625879390762238,3,17.738584,17.407597666666664,17.518709,16.9655,17.0761418,17.694609,0.39833906921156237
matrix_product_state,1,20.462137581908785,10,39.420916,28.320562399999993,36.510604,6.471291,6.623729399999999,39.248266300000004,15.079536814208328,random_3_regular,10,49152.0,26214.4,32768.0,0.0,0.0,49152.0,20724.30287367949,6,1,10,339148800.0,339016089.6,338984960.0,338935808.0,338935808.0,339119308.8,76243.81240788585,10,4096,warm_single,10,51.867123,40.6782915,48.8707495,18.782875,18.8932753,51.654237,15.114166071601042,10,12.36375,12.257841600000003,12.2924375,11.9715,12.1671744,12.3304131,0.11050561530448194
matrix_product_state,1,20.59314264000876,10,40.031334,28.5429666,36.411729,6.687166,6.6872416,39.9925962,15.166739014279162,random_3_regular,10,65536.0,34406.4,32768.0,0.0,14745.6,50790.399999999994,19615.236091705177,6,2,10,338903040.0,338747392.0,338739200.0,338591744.0,338606489.6,338873548.8,104837.68699809774,10,4096,warm_single,10,52.481335,40.894649900000005,48.559854,18.889499999999995,18.930561599999997,52.4740963,15.092723300324172,10,12.779917,12.214724899999998,12.152729,11.971375,12.0224869,12.3975664,0.23493674165823616
matrix_product_state,1,45.95271676827042,3,10.607958,7.258680333333333,9.019958,2.148125,3.5224916,10.290358,4.496528423272373,random_3_regular,3,65536.0,38229.333333333336,32768.0,16384.0,19660.8,58982.4,25026.973395385492,6,3,3,338477056.0,338422442.6666667,338411520.0,338378752.0,338385305.6,338463948.8,50053.946790770984,3,1024,warm_single,3,23.200499,19.871291333333335,21.761499,14.651876000000001,16.073800600000002,22.912699,4.577051732980121,3,12.589875,12.465486333333333,12.44875,12.357834,12.3760172,12.56165,0.11692234628304884
matrix_product_state,1,21.945756410531015,10,39.4785,27.5775794,33.3294795,6.765542,6.8079545,39.337312499999996,14.555078468146474,random_3_regular,10,98304.0,39321.6,32768.0,16384.0,16384.0,83558.4,29104.346659715433,6,3,10,339050496.0,338821120.0,338796544.0,338673664.0,338688409.6,338976768.0,127144.71944817668,10,4096,warm_single,10,52.08625,39.9213086,45.566896,18.996667,19.052242,51.845725,14.568126310979734,10,12.483416,12.199924800000002,12.1621045,11.990917,11.9993914,12.4623785,0.18220374128235947
matrix_product_state,1,1.9308534017337893,3,613.272833,405.6872223333333,505.002375,98.786459,180.0296422,591.6187414,271.2410033896414,random_3_regular,3,32768.0,21845.333333333332,16384.0,16384.0,16384.0,29491.2,9459.306810402828,6,3,3,347340800.0,347318954.6666667,347324416.0,347291648.0,347298201.6,347337523.2,25026.973395385492,3,65536,warm_single,3,626.3980829999999,418.7265973333333,517.905709,111.87599999999999,193.08194179999998,604.6996082,271.22060323085077,3,12.895583,12.834722,12.891333,12.71725,12.7520666,12.894733,0.10175592716397404
matrix_product_state,1,15.102688730919631,10,60.89375,42.6122542,53.6080415,8.270834,8.2861709,60.2937875,23.864495128197643,random_3_regular,10,65536.0,26214.4,24576.0,0.0,0.0,50790.399999999994,25847.746977681098,8,1,10,339509248.0,339365068.8,339361792.0,339247104.0,339247104.0,339465011.2,85935.77634593044,10,4096,warm_single,10,73.329167,55.253596,66.2133755,20.66725,21.0153628,73.0144289,23.886902392583693,10,12.650125,12.4087833,12.447833,12.0995,12.153874400000001,12.6350131,0.19543660234633034
matrix_product_state,1,12.978904627043743,10,70.877708,48.50082919999999,64.6101875,8.4095,8.600262200000001,70.5756086,28.227920745963168,random_3_regular,10,98304.0,34406.4,32768.0,0.0,0.0,68812.79999999999,30358.333270015555,8,2,10,339410944.0,339225804.8,339222528.0,339066880.0,339066880.0,339351961.6,112468.9966611046,10,4096,warm_single,10,83.24928999999999,61.062391800000015,77.04810450000001,20.978125999999996,21.145712300000003,83.12659120000001,28.19798841536526,10,12.487375,12.2988126,12.349479500000001,12.0735,12.1051872,12.4555753,0.15233294352991722
matrix_product_state,1,13.67126419888955,10,69.934875,46.6472502,60.7442085,8.491792,8.5723798,69.9185256,26.6924773851156,random_3_regular,10,81920.0,39321.6,40960.0,0.0,14745.6,67174.4,26976.996633757764,8,3,10,339574784.0,339384729.6,339369984.0,339197952.0,339212697.6,339530547.2,133372.87162038113,10,4096,warm_single,10,82.651667,59.1541421,73.14612500000001,21.095166999999996,21.171816399999997,82.4011673,26.660795011355624,10,12.478875,12.2203292,12.2151255,11.96775,11.9833119,12.4554372,0.18798734177586407
matrix_product_state,1,10.716797444549643,10,101.190792,65.4165876,80.407521,10.159375,10.171487200000001,101.1691542,39.18272251274485,random_3_regular,10,114688.0,32768.0,24576.0,0.0,14745.6,55705.59999999998,31844.7719483818,10,1,10,339869696.0,339699302.4,339673088.0,339558400.0,339587891.2,339840204.8,108459.38504876172,10,4096,warm_single,10,113.691084,78.2714501,93.3114585,23.079458,23.3907464,113.55923399999999,38.84339918133067,10,12.844958,12.2877333,12.307292,11.886791,11.9242544,12.605745200000001,0.34037368792877254
matrix_product_state,1,8.590464070313153,10,152.021583,87.02967890000001,103.54777100000001,10.58675,10.5939869,151.9544952,57.72033882599196,random_3_regular,10,163840.0,50790.4,32768.0,0.0,14745.6,119603.19999999998,50321.37850788006,10,2,10,339738624.0,339473203.2,339435520.0,339263488.0,339278233.6,339709132.8,194748.42057542398,10,4096,warm_single,10,164.90870800000002,99.9868207,116.40814650000002,23.669793000000002,23.685915599999998,164.8274452,57.629037278996734,10,12.450625,12.219387400000002,12.249937,12.049084,12.0976084,12.328225,0.12205735714290676
matrix_product_state,1,10.849590825855067,10,154.737042,83.26105420000002,79.5895625,10.459166,10.4594666,154.5667539,58.24442967712497,random_3_regular,10,212992.0,67174.4,57344.0,0.0,14745.6,124518.39999999997,60049.83729314621,10,3,10,339918848.0,339540377.6,339443712.0,339279872.0,339279872.0,339874611.2,245511.0798654739,10,4096,warm_single,10,167.87758399999998,96.3221043,92.1693745,23.527417,23.718028899999997,167.83629470000002,58.20957315673881,10,12.735708,12.4530334,12.462917000000001,12.158542,12.2126923,12.6439836,0.17928382652976677
matrix_product_state,1,6.83112695902205,10,152.719416,100.80084989999999,132.6606875,12.145333,12.2616958,142.0759413,61.385291418919465,random_3_regular,10,163840.0,50790.4,32768.0,16384.0,16384.0,119603.19999999998,49121.64988904813,12,1,10,339984384.0,339682918.4,339656704.0,339509248.0,339538739.2,339836928.0,147799.46172447465,10,4096,warm_single,10,165.430541,114.26001290000002,146.38873,26.342667000000002,26.4196548,155.2259297,60.906985075731846,10,12.4045,12.2174544,12.230125000000001,11.922709,12.1457587,12.3320878,0.12386428620891708
matrix_product_state,1,2.0303587730648327,10,490.528542,317.04443749999996,478.786771,12.174625,12.4012369,487.6730292,224.53873269015773,random_3_regular,10,163840.0,60620.8,40960.0,16384.0,16384.0,149094.4,52411.73055465097,12,2,10,340901888.0,340603699.2,340557824.0,340344832.0,340374323.2,340872396.8,217468.07148371104,10,4096,warm_single,10,502.904958,330.8675789,492.52379099999996,26.36675,26.7887366,501.6265467,224.24339324316233,10,12.589542,12.2397709,12.2185415,11.878292,11.939004200000001,12.5245917,0.24473962259532042
matrix_product_state,1,22.309933477802048,3,144.704,60.105264000000005,31.797208,3.814584,9.411108800000001,122.12264160000001,74.58864800410058,random_3_regular,3,65536.0,54613.333333333336,49152.0,49152.0,49152.0,62259.2,9459.30681040283,12,3,3,340393984.0,340344832.0,340344832.0,340295680.0,340305510.4,340384153.6,49152.0,3,1024,warm_single,3,157.645542,73.09736099999999,44.823083000000004,16.823458,22.423383,135.08105020000002,74.54723960578103,3,12.41025,12.317472333333333,12.287459,12.254708,12.2612582,12.3856918,0.0819995644764851
matrix_product_state,1,4.572788220760936,10,514.314875,256.73218340000005,204.294083,12.544417,12.7474417,509.7353375,227.13944907857405,random_3_regular,10,327680.0,80281.6,49152.0,16384.0,31129.6,135987.19999999992,90878.293317308,12,3,10,341065728.0,340687257.6,340557824.0,340377600.0,340421836.8,341036236.8,274423.1693438277,10,4096,warm_single,10,528.531959,271.0126001,218.684958,27.189582,27.372696,523.5470462,226.86490834582207,10,12.860792,12.599204299999998,12.596542,12.270375,12.4363872,12.8378042,0.19144324453654088
matrix_product_state,1,0.8151221732949757,3,7531.574625,2974.713875,1211.494,181.073,387.1572,6267.5585,3979.8463262390133,random_3_regular,3,98304.0,49152.0,49152.0,0.0,9830.400000000001,88473.6,49152.0,12,3,3,352256000.0,352223232.0,352206848.0,352206848.0,352206848.0,352246169.6,28377.920431208484,3,65536,warm_single,3,7547.028917000001,2990.177417333334,1226.809959,196.693376,402.7166926,6282.9851254000005,3979.818681316231,3,12.770125,12.490472666666667,12.510334,12.190959,12.254833999999999,12.7181668,0.2900933786047754
matrix_product_state,1,3.3324405169781595,10,432.396042,252.1311625,286.0295205,14.094667,14.2911667,424.30354170000004,174.14037367434634,random_3_regular,10,278528.0,78643.2,49152.0,16384.0,31129.6,160563.19999999995,78688.69795000211,14,1,10,340819968.0,340387430.4,340369408.0,340066304.0,340081049.6,340687257.6,281054.45531474263,10,4096,warm_single,10,446.551292,266.6028747,300.080375,29.437417,29.582578899999998,438.3311033,173.63792611515117,10,12.762208,12.453666700000001,12.4964795,12.114958,12.2073961,12.642807699999999,0.19900929493203173
matrix_product_state,1,0.7687750848955828,10,1884.536625,1076.8584957,1285.4998540000001,14.485958,14.7424958,1877.6558622,860.1777831113194,random_3_regular,10,212992.0,77004.8,57344.0,32768.0,32768.0,154009.59999999998,58845.708275115525,14,2,10,343359488.0,342967910.4,342876160.0,342654976.0,342684467.2,343329996.8,273334.14100173354,10,4096,warm_single,10,1899.741916,1092.1455915,1300.770563,29.872291,30.2081035,1892.7091666000001,860.0348721656918,10,12.851417,12.6999043,12.743813,12.401542,12.5660917,12.8048411,0.13225647832992304
matrix_product_state,1,0.7589123232004318,10,2179.45025,1156.8596206999998,1302.709229,14.7365,14.7999122,2175.3688247,1006.4565873048299,random_3_regular,10,196608.0,91750.4,81920.0,49152.0,63897.6,137625.59999999998,43141.076654776865,14,3,10,342966272.0,342510796.8,342441984.0,342130688.0,342174924.8,342907289.6,305522.4310909648,10,4096,warm_single,10,2193.995958,1171.5677284,1317.6752695,29.918457,29.9603826,2190.1154586000002,1006.3831622347477,10,12.856166,12.534383199999999,12.480479,12.102958,12.3006961,12.8173166,0.24917834627555896
matrix_product_state,1,1.8573750368499722,10,1158.760125,527.2014291,523.9211875,15.820792,16.4463289,1154.1393369,481.59301601901245,random_3_regular,10,114688.0,50790.4,49152.0,0.0,14745.6,99942.4,40465.49495063665,16,1,10,341655552.0,341424537.6,341426176.0,341196800.0,341211545.6,341640806.4,187037.71050019714,10,4096,warm_single,10,1173.498418,542.218425,538.3942285,31.322000000000003,31.878724700000003,1169.1046161999998,481.29529738769816,10,12.784166,12.443654200000001,12.432021500000001,12.08625,12.1358625,12.774041,0.22996201588948484
matrix_product_state,1,0.19136805905545276,10,8736.38225,4252.0551292,5210.2999795,16.287375,16.442474699999998,8712.8263628,3769.822492021166,random_3_regular,10,163840.0,80281.6,73728.0,0.0,0.0,149094.4,60544.49010842266,16,2,10,358957056.0,358537625.6,358531072.0,358236160.0,358236160.0,358809600.0,264657.81363665295,10,4096,warm_single,10,8751.861167,4267.2683207,5225.532437,31.648500000000002,32.0636997,8728.0090295,3769.879761263125,10,12.637417,12.3026417,12.266124999999999,11.869916,11.9511041,12.618967000000001,0.2573524118972745
matrix_product_state,1,0.19213252611819012,10,11170.228875,5412.902262199999,5188.933520500001,16.926666,16.966078800000002,11151.626924400001,4992.137306339555,random_3_regular,10,131072.0,58982.4,65536.0,0.0,0.0,116326.4,45823.1577824527,16,3,10,357924864.0,357638144.0,357654528.0,357416960.0,357416960.0,357851136.0,192352.16059439868,10,4096,warm_single,10,11185.357792000003,5428.7989872,5204.740812,33.213499,33.273350799999996,11167.259053900001,4991.704293971665,10,13.181292,12.8837,12.932271,12.605625,12.638250000000001,13.082178599999999,0.1898760004324457
matrix_product_state,1,2.0104190045326664,5,486.842625,298.4878332,481.977416,18.3945,18.4571,486.775025,255.62509301253232,random_3_regular,5,65536.0,36044.8,49152.0,0.0,6553.6,58982.4,26921.659146493927,18,1,5,340721664.0,340636467.2,340606976.0,340590592.0,340590592.0,340702003.2,58387.75805937406,5,4096,warm_single,5,502.23908300000005,313.8419494000001,497.408748,33.737333,33.844383,502.0712998,255.58422970975874,5,12.659834,12.420824800000002,12.336666,12.228541,12.2415746,12.6430836,0.20343714367514118
matrix_product_state,1,0.41090434665083625,5,2740.190833,1585.783275,2418.5225,18.36525,18.3898832,2737.4788834,1436.7120631217417,random_3_regular,5,81920.0,36044.8,16384.0,0.0,0.0,81920.0,42408.93249304915,18,2,5,341737472.0,341665382.4,341655552.0,341557248.0,341590016.0,341737472.0,75615.310703587,5,4096,warm_single,5,2756.084041,1601.455575,2433.6564169999997,34.143083999999995,34.310700399999995,2753.1833078,1436.4732682837302,5,12.817792,12.5547916,12.610917,12.348208,12.3576412,12.7407752,0.19586325615413458
matrix_product_state,1,0.11878552606703618,5,25050.934417,11700.338092000002,8402.23225,18.737084,18.7663672,25034.951217,12641.270810814238,random_3_regular,5,376832.0,137625.6,98304.0,16384.0,42598.4,271974.4,138829.62846885386,18,3,5,390709248.0,390502809.6,390529024.0,390135808.0,390286540.8,390676480.0,219997.52888794002,5,4096,warm_single,5,25066.909709,11716.5148428,8418.534085,35.047878000000004,35.096026800000004,25050.9115422,12641.07375117296,5,13.196542,13.0194504,13.013334,12.8725,12.898933600000001,13.148442000000001,0.12526332996851086
matrix_product_state,1,0.28004188067771735,3,3558.389125,3553.586111,3551.77375,3550.595458,3550.8311163999997,3557.06605,4.201047562509221,random_3_regular,3,7454720.0,7367338.666666667,7389184.0,7258112.0,7284326.4,7441612.8,100107.89358154198,20,1,3,343015424.0,342928042.6666667,342949888.0,342818816.0,342845030.4,343002316.8,100107.89358154198,3,4096,warm_batch,3,3576.173459,3572.0857366666664,3570.894459,3569.189292,3569.5303254,3575.117659,3.641291533274496,3,15.201375,14.686805666666666,14.786,14.073042,14.215633599999999,15.1183,0.5706693232918115
matrix_product_state,8,0.6112745191210637,3,13081.248292,13054.150930666665,13041.645334,13039.559166,13039.9763996,13073.327700400001,23.49017385318779,random_3_regular,3,16941056.0,15586645.333333334,15515648.0,14303232.0,14545715.2,16655974.4,1320344.3981588036,20,1,3,352501760.0,351496874.6666667,351076352.0,350912512.0,350945280.0,352216678.4,874103.4185159862,3,4096,warm_batch,3,13126.179876,13099.297792,13087.409583999999,13084.303915999999,13084.925049599999,13118.4258176,23.3322978630241,3,17.010125,16.131680666666664,16.043708,15.341209,15.4817088,16.8168416,0.8379287238926308
matrix_product_state,32,0.7406261665585391,3,43412.309959,43170.09861133334,43071.057542,43026.928333,43035.7541748,43344.0594756,210.9184664168063,random_3_regular,3,49709056.0,45946197.333333336,45989888.0,42139648.0,42909696.0,48965222.4,3784893.1323593976,20,1,3,392609792.0,390245034.6666667,390987776.0,387137536.0,387907584.0,392285388.8,2810719.649585375,3,4096,warm_batch,3,43561.599541999996,43310.145375,43206.683000000005,43162.153583,43171.0594664,43490.6162336,218.9009269528948,3,18.730125,18.669180666666666,18.641042,18.636375,18.637308400000002,18.7123084,0.05283090048762558
matrix_product_state,1,0.3334316726699856,5,3085.245042,1838.5034,2983.202708,19.64975,19.86895,3084.8357252,1660.6459189197665,random_3_regular,5,98304.0,52428.8,65536.0,0.0,13107.2,85196.8,37361.268329648556,20,1,5,344489984.0,344358912.0,344326144.0,344293376.0,344293376.0,344450662.4,83542.33571070418,5,4096,warm_single,5,3101.119625,1854.4376416,2999.115207,35.828876,35.9131092,3100.7057914,1660.5759492489608,5,12.953916,12.8002666,12.857917,12.590208,12.631258,12.9349332,0.15319524013591254
matrix_product_state,1,0.11372856509001059,3,9104.410084,5968.313875333333,8773.994875,26.536667,1776.0283086000002,9038.327042199999,5148.381381335955,random_3_regular,3,65536.0,65536.0,65536.0,65536.0,65536.0,65536.0,0.0,22,1,3,346243072.0,346177536.0,346177536.0,346112000.0,346125107.2,346229964.8,65536.0,3,4096,warm_single,3,9123.232,5987.306278,8792.865708,45.82112600000001,1795.2300423999998,9057.1587416,5148.127798559376,3,15.376875,15.067,15.152875,14.67125,14.767575,15.332075,0.3605655930271215
matrix_product_state,1,0.2591248745080907,3,3975.034875,2614.859694666666,3840.647334,28.896875,791.2469668,3948.1573667999996,2240.517302168807,random_3_regular,3,98304.0,70997.33333333333,81920.0,32768.0,42598.4,95027.2,34106.01573525312,24,1,3,342196224.0,342119765.3333333,342097920.0,342065152.0,342071705.6,342176563.2,68212.03147050625,3,4096,warm_single,3,3994.903292,2633.9282506666664,3859.1432099999993,47.73825,810.019242,3967.7512755999996,2240.7346428409032,3,15.398333,14.994444333333334,14.8515,14.7335,14.7571,15.2889664,0.3547189610048118
matrix_product_state,1,0.17905431035699124,3,5598.402042,3731.783541666666,5566.503083,30.4455,1137.6570166000001,5592.0222502,3205.4924520130985,random_3_regular,3,98304.0,65536.0,65536.0,32768.0,39321.6,91750.4,32768.0,26,1,3,349552640.0,349498026.6666667,349487104.0,349454336.0,349460889.6,349539532.8,50053.946790770984,3,4096,warm_single,3,5616.77625,3750.2719023333334,5584.897666,49.141791,1156.292966,5610.4005332,3205.3123306150965,3,14.875125,14.691124666666667,14.665041,14.533208,14.5595746,14.8331082,0.17244441705179503
matrix_product_state,1,0.04209235845428286,3,23863.527542,15878.409236000001,23737.826666,33.8735,4774.6641332,23838.3873668,13721.914396125367,random_3_regular,3,81920.0,65536.0,65536.0,49152.0,52428.8,78643.2,16384.0,28,1,3,362807296.0,362752682.6666667,362758144.0,362692608.0,362705715.2,362797465.6,57538.71702891309,3,4096,warm_single,3,23881.651001,15897.468999666666,23757.281291000003,53.474707,4794.236023800001,23856.777059,13721.442464833346,3,15.637458,15.14,15.437042,14.3455,14.5638084,15.5973748,0.6953159934619659
qute,1,22.85672908504148,5,44.819833,43.9360166,43.750792,43.631333,43.648933,44.4130166,0.4984918281218878,pilot_cycle_plus_chord,5,212992.0,212992.0,212992.0,212992.0,212992.0,212992.0,0.0,6,1,5,363560960.0,363560960.0,363560960.0,363560960.0,363560960.0,363560960.0,0.0,5,1024,warm_single,5,44.819833,43.9360166,43.750792,43.631333,43.648933,44.4130166,0.4984918281218878,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qute,8,5.1022963899622225,5,1632.023833,1581.6036084000002,1567.921459,1548.995667,1549.1085166,1623.1340166,37.525435199054165,pilot_cycle_plus_chord,5,835584.0,832307.2,835584.0,819200.0,825753.6,835584.0,7327.147548671311,6,1,5,364183552.0,364180275.2,364183552.0,364167168.0,364173721.6,364183552.0,7327.147548671311,5,4096,warm_batch,5,1632.023833,1581.6036084000002,1567.921459,1548.995667,1549.1085166,1623.1340166,37.525435199054165,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qute,32,5.109190350275825,5,6283.208708,6267.7692748,6263.223291,6254.646416,6257.2712664,6280.548991600001,11.74267116227281,pilot_cycle_plus_chord,5,1032192.0,992870.4,1015808.0,901120.0,940441.6,1025638.4,52582.17565677555,6,1,5,364380160.0,364340838.4,364363776.0,364249088.0,364288409.6,364373606.4,52582.17565677555,5,4096,warm_batch,5,6283.208708,6267.7692748,6263.223291,6254.646416,6257.2712664,6280.548991600001,11.74267116227281,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qute,1,5.403927825485814,5,190.634833,185.16445819999998,185.050584,178.78475,179.7324332,190.46016619999997,5.292942720572096,pilot_cycle_plus_chord,5,802816.0,802816.0,802816.0,802816.0,802816.0,802816.0,0.0,6,1,5,364150784.0,364150784.0,364150784.0,364150784.0,364150784.0,364150784.0,0.0,5,4096,warm_single,5,190.634833,185.16445819999998,185.050584,178.78475,179.7324332,190.46016619999997,5.292942720572096,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qute,1,0.31656970557622577,5,3177.589792,3163.63505,3158.861958,3158.214583,3158.4396498,3172.446542,8.241654623159903,pilot_cycle_plus_chord,5,71548928.0,71522713.6,71516160.0,71516160.0,71516160.0,71535820.8,14654.29509734262,6,1,5,434896896.0,434870681.6,434864128.0,434864128.0,434864128.0,434883788.8,14654.295097342621,5,65536,warm_single,5,3177.589792,3163.63505,3158.861958,3158.214583,3158.4396498,3172.446542,8.241654623159903,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
statevector,1,46.82451585557708,10,1.193458,1.1490334,1.1473965000000002,1.1155,1.1309872,1.1712208,0.021191672343425623,cycle,10,49152.0,13107.2,8192.0,0.0,0.0,34406.399999999994,16921.32243846995,6,1,10,338165760.0,338090393.6,338092032.0,338034688.0,338034688.0,338136268.8,45167.57095084924,10,4096,warm_single,10,21.787751000000004,21.424846,21.356334,21.152707999999997,21.242294899999997,21.7019126,0.21073323800852112,10,20.54375,20.1893541,20.1195625,19.92675,20.02035,20.4387497,0.19873116083764455
statevector,1,45.904198992499225,10,1.288959,1.2494415999999997,1.2496255,1.210583,1.2193202,1.2761331,0.02481827615197227,cycle,10,98304.0,21299.2,8192.0,0.0,0.0,54067.19999999998,31891.568111684668,6,2,10,338214912.0,338149376.0,338206720.0,338018304.0,338047795.2,338214912.0,83542.33571070418,10,4096,warm_single,10,22.102709,21.8097914,21.784499500000003,21.634915000000003,21.6898897,21.920833400000003,0.13422465177140788,10,20.732416,20.4511415,20.412791499999997,20.304083,20.304308,20.5722916,0.13285801982672318
statevector,1,45.33082732431664,10,1.318416,1.2750834000000002,1.2678544999999999,1.236084,1.2407712,1.3106544,0.027245590257670867,cycle,10,65536.0,26214.4,16384.0,0.0,0.0,50790.399999999994,22116.714339059396,6,3,10,338378752.0,338236211.2,338223104.0,338149376.0,338149376.0,338319769.6,75299.09265028068,10,4096,warm_single,10,22.287209,22.0267086,22.060043,21.526125,21.851025900000003,22.279895599999996,0.21850205491238053,10,20.86125,20.6284043,20.656146,20.133125,20.4880256,20.8592628,0.2069758199667291
statevector,1,46.26104901786058,10,1.575459,1.5312042,1.541791,1.489708,1.5032835999999998,1.5537456,0.02641205809978969,cycle,10,49152.0,19660.8,16384.0,0.0,0.0,49152.0,18600.631081289208,8,1,10,338558976.0,338457395.2,338452480.0,338378752.0,338378752.0,338544230.4,68560.94439385865,10,4096,warm_single,10,22.044791,21.7012125,21.616457500000003,21.427291999999998,21.4543676,22.0325672,0.25336473209069393,10,20.34475,19.9722251,19.875958500000003,19.699834,19.7395087,20.273274699999998,0.24482216399684914
statevector,1,45.0390854813693,10,1.669583,1.6203249,1.622479,1.573666,1.5933165999999999,1.6401458,0.02624226790440695,cycle,10,49152.0,22937.6,16384.0,0.0,0.0,49152.0,17612.270793083128,8,2,10,338231296.0,338119884.8,338116608.0,338018304.0,338018304.0,338216550.4,73596.40601853086,10,4096,warm_single,10,22.653623999999997,22.2983955,22.2029375,22.020082999999996,22.0883327,22.6366383,0.23529250367397347,10,20.807166,20.4521707,20.3598955,20.19625,20.279162499999998,20.7474672,0.21929782899419353
statevector,1,44.13586121478441,10,1.837208,1.7234583999999997,1.7142915,1.661833,1.6744339000000001,1.7839208,0.05232882240686187,cycle,10,114688.0,34406.4,32768.0,0.0,0.0,55705.59999999998,33175.0715085891,8,3,10,338706432.0,338519654.4,338509824.0,338395136.0,338409881.6,338691686.4,110637.50175053664,10,4096,warm_single,10,23.112291,22.6392876,22.6573125,22.247333,22.252958900000003,22.991578500000003,0.36321382374793976,10,21.120458,20.666537599999998,20.685041499999997,20.321416,20.3290291,21.0057089,0.32822399095204585
statevector,1,40.8601419448643,10,3.860292,3.6908626,3.6784585,3.58025,3.6392,3.7558542,0.07442857206775125,cycle,10,65536.0,27852.8,16384.0,0.0,14745.6,65536.0,23234.7482916811,10,1,10,338378752.0,338242764.8,338247680.0,338116608.0,338131353.6,338364006.4,97098.14487391381,10,4096,warm_single,10,24.978835,24.531987500000003,24.473728,23.974874999999997,24.1631622,24.962934700000005,0.3204211744980707,10,20.612042,20.2593626,20.2761875,19.881625,19.9428997,20.5517798,0.27863989258786614
statevector,1,39.50022342313874,10,3.882375,3.7997916000000003,3.799125,3.719333,3.7221086,3.8635119,0.057659379196951015,cycle,10,98304.0,37683.2,32768.0,0.0,14745.6,68812.79999999999,27900.946621933817,10,2,10,338706432.0,338503270.4,338477056.0,338329600.0,338344345.6,338662195.2,134707.9686789167,10,4096,warm_single,10,25.666793000000002,25.2438582,25.3163125,24.497166,24.8687904,25.653779000000004,0.3548213566147838,10,21.202167,20.9388918,20.956875,20.602,20.6474878,21.1374795,0.19605679876210472
statevector,1,39.408511347818774,10,4.017125,3.9514416,3.949125,3.89575,3.9030247,4.0042244,0.04101082916390635,cycle,10,65536.0,36044.8,32768.0,16384.0,16384.0,50790.399999999994,16921.322438469953,10,3,10,338378752.0,338213273.6,338206720.0,338067456.0,338082201.6,338349260.8,111510.20960053639,10,4096,warm_single,10,25.584249,25.2915499,25.375229,24.833707,24.910396000000002,25.5393246,0.2788327481330578,10,20.921459,20.6351875,20.707,20.270291,20.2980794,20.861083400000002,0.24885708890545982
