best_classical_backend,graph_family,memory_lower_than_classical,n_qubits,neural_latency_budget_ms,neural_peak_memory_budget_mib,p,shots,speedup,speedup_ge_10x,speedup_ge_2x,speedup_ge_5x
statevector,random_3_regular,False,10,25,1024,1,4096,0.9976050000000001,False,False,False
statevector,random_3_regular,False,10,25,2048,1,4096,0.9976050000000001,False,False,False
statevector,random_3_regular,False,10,25,4096,1,4096,0.9976050000000001,False,False,False
statevector,random_3_regular,True,10,50,256,1,4096,0.49880250000000004,False,False,False
statevector,random_3_regular,False,10,50,512,1,4096,0.49880250000000004,False,False,False
statevector,random_3_regular,False,10,50,1024,1,4096,0.49880250000000004,False,False,False
statevector,random_3_regular,False,10,50,2048,1,4096,0.49880250000000004,False,False,False
statevector,random_3_regular,False,10,50,4096,1,4096,0.49880250000000004,False,False,False
statevector,random_3_regular,True,10,100,256,1,4096,0.24940125000000002,False,False,False
statevector,random_3_regular,False,10,100,512,1,4096,0.24940125000000002,False,False,False
statevector,random_3_regular,False,10,100,1024,1,4096,0.24940125000000002,False,False,False
statevector,random_3_regular,False,10,100,2048,1,4096,0.24940125000000002,False,False,False
statevector,random_3_regular,False,10,100,4096,1,4096,0.24940125000000002,False,False,False
statevector,random_3_regular,True,10,250,256,1,4096,0.0997605,False,False,False
statevector,random_3_regular,False,10,250,512,1,4096,0.0997605,False,False,False
statevector,random_3_regular,False,10,250,1024,1,4096,0.0997605,False,False,False
statevector,random_3_regular,False,10,250,2048,1,4096,0.0997605,False,False,False
statevector,random_3_regular,False,10,250,4096,1,4096,0.0997605,False,False,False
statevector,random_3_regular,True,10,500,256,1,4096,0.04988025,False,False,False
statevector,random_3_regular,False,10,500,512,1,4096,0.04988025,False,False,False
statevector,random_3_regular,False,10,500,1024,1,4096,0.04988025,False,False,False
statevector,random_3_regular,False,10,500,2048,1,4096,0.04988025,False,False,False
statevector,random_3_regular,False,10,500,4096,1,4096,0.04988025,False,False,False
statevector,random_3_regular,True,10,10,256,2,4096,2.5270813000000003,False,True,False
statevector,random_3_regular,False,10,10,512,2,4096,2.5270813000000003,False,True,False
statevector,random_3_regular,False,10,10,1024,2,4096,2.5270813000000003,False,True,False
statevector,random_3_regular,False,10,10,2048,2,4096,2.5270813000000003,False,True,False
statevector,random_3_regular,False,10,10,4096,2,4096,2.5270813000000003,False,True,False
statevector,random_3_regular,True,10,25,256,2,4096,1.0108325200000001,False,False,False
statevector,random_3_regular,False,10,25,512,2,4096,1.0108325200000001,False,False,False
statevector,random_3_regular,False,10,25,1024,2,4096,1.0108325200000001,False,False,False
statevector,random_3_regular,False,10,25,2048,2,4096,1.0108325200000001,False,False,False
statevector,random_3_regular,False,10,25,4096,2,4096,1.0108325200000001,False,False,False
statevector,random_3_regular,True,10,50,256,2,4096,0.5054162600000001,False,False,False
statevector,random_3_regular,False,10,50,512,2,4096,0.5054162600000001,False,False,False
statevector,random_3_regular,False,10,50,1024,2,4096,0.5054162600000001,False,False,False
statevector,random_3_regular,False,10,50,2048,2,4096,0.5054162600000001,False,False,False
statevector,random_3_regular,False,10,50,4096,2,4096,0.5054162600000001,False,False,False
statevector,random_3_regular,True,10,100,256,2,4096,0.25270813000000003,False,False,False
statevector,random_3_regular,False,10,100,512,2,4096,0.25270813000000003,False,False,False
statevector,random_3_regular,False,10,100,1024,2,4096,0.25270813000000003,False,False,False
statevector,random_3_regular,False,10,100,2048,2,4096,0.25270813000000003,False,False,False
statevector,random_3_regular,False,10,100,4096,2,4096,0.25270813000000003,False,False,False
statevector,random_3_regular,True,10,250,256,2,4096,0.10108325200000001,False,False,False
statevector,random_3_regular,False,10,250,512,2,4096,0.10108325200000001,False,False,False
statevector,random_3_regular,False,10,250,1024,2,4096,0.10108325200000001,False,False,False
statevector,random_3_regular,False,10,250,2048,2,4096,0.10108325200000001,False,False,False
statevector,random_3_regular,False,10,250,4096,2,4096,0.10108325200000001,False,False,False
statevector,random_3_regular,True,10,500,256,2,4096,0.050541626000000006,False,False,False
statevector,random_3_regular,False,10,500,512,2,4096,0.050541626000000006,False,False,False
statevector,random_3_regular,False,10,500,1024,2,4096,0.050541626000000006,False,False,False
statevector,random_3_regular,False,10,500,2048,2,4096,0.050541626000000006,False,False,False
statevector,random_3_regular,False,10,500,4096,2,4096,0.050541626000000006,False,False,False
statevector,random_3_regular,True,10,10,256,3,4096,2.4767812499999997,False,True,False
statevector,random_3_regular,False,10,10,512,3,4096,2.4767812499999997,False,True,False
statevector,random_3_regular,False,10,10,1024,3,4096,2.4767812499999997,False,True,False
statevector,random_3_regular,False,10,10,2048,3,4096,2.4767812499999997,False,True,False
statevector,random_3_regular,False,10,10,4096,3,4096,2.4767812499999997,False,True,False
statevector,random_3_regular,True,10,25,256,3,4096,0.9907124999999999,False,False,False
statevector,random_3_regular,False,10,25,512,3,4096,0.9907124999999999,False,False,False
statevector,random_3_regular,False,10,25,1024,3,4096,0.9907124999999999,False,False,False
statevector,random_3_regular,False,10,25,2048,3,4096,0.9907124999999999,False,False,False
statevector,random_3_regular,False,10,25,4096,3,4096,0.9907124999999999,False,False,False
statevector,random_3_regular,True,10,50,256,3,4096,0.49535624999999994,False,False,False
statevector,random_3_regular,False,10,50,512,3,4096,0.49535624999999994,False,False,False
statevector,random_3_regular,False,10,50,1024,3,4096,0.49535624999999994,False,False,False
statevector,random_3_regular,False,10,50,2048,3,4096,0.49535624999999994,False,False,False
statevector,random_3_regular,False,10,50,4096,3,4096,0.49535624999999994,False,False,False
statevector,random_3_regular,True,10,100,256,3,4096,0.24767812499999997,False,False,False
statevector,random_3_regular,False,10,100,512,3,4096,0.24767812499999997,False,False,False
statevector,random_3_regular,False,10,100,1024,3,4096,0.24767812499999997,False,False,False
statevector,random_3_regular,False,10,100,2048,3,4096,0.24767812499999997,False,False,False
statevector,random_3_regular,False,10,100,4096,3,4096,0.24767812499999997,False,False,False
statevector,random_3_regular,True,10,250,256,3,4096,0.09907124999999999,False,False,False
statevector,random_3_regular,False,10,250,512,3,4096,0.09907124999999999,False,False,False
statevector,random_3_regular,False,10,250,1024,3,4096,0.09907124999999999,False,False,False
statevector,random_3_regular,False,10,250,2048,3,4096,0.09907124999999999,False,False,False
statevector,random_3_regular,False,10,250,4096,3,4096,0.09907124999999999,False,False,False
statevector,random_3_regular,True,10,500,256,3,4096,0.04953562499999999,False,False,False
statevector,random_3_regular,False,10,500,512,3,4096,0.04953562499999999,False,False,False
statevector,random_3_regular,False,10,500,1024,3,4096,0.04953562499999999,False,False,False
statevector,random_3_regular,False,10,500,2048,3,4096,0.04953562499999999,False,False,False
statevector,random_3_regular,False,10,500,4096,3,4096,0.04953562499999999,False,False,False
statevector,random_3_regular,True,12,10,256,1,4096,2.5748667499999995,False,True,False
statevector,random_3_regular,False,12,10,512,1,4096,2.5748667499999995,False,True,False
statevector,random_3_regular,False,12,10,1024,1,4096,2.5748667499999995,False,True,False
statevector,random_3_regular,False,12,10,2048,1,4096,2.5748667499999995,False,True,False
statevector,random_3_regular,False,12,10,4096,1,4096,2.5748667499999995,False,True,False
statevector,random_3_regular,True,12,25,256,1,4096,1.0299466999999998,False,False,False
statevector,random_3_regular,False,12,25,512,1,4096,1.0299466999999998,False,False,False
statevector,random_3_regular,False,12,25,1024,1,4096,1.0299466999999998,False,False,False
statevector,random_3_regular,False,12,25,2048,1,4096,1.0299466999999998,False,False,False
statevector,random_3_regular,False,12,25,4096,1,4096,1.0299466999999998,False,False,False
statevector,random_3_regular,True,12,50,256,1,4096,0.5149733499999999,False,False,False
statevector,random_3_regular,False,12,50,512,1,4096,0.5149733499999999,False,False,False
statevector,random_3_regular,False,12,50,1024,1,4096,0.5149733499999999,False,False,False
statevector,random_3_regular,False,12,50,2048,1,4096,0.5149733499999999,False,False,False
statevector,random_3_regular,False,12,50,4096,1,4096,0.5149733499999999,False,False,False
statevector,random_3_regular,True,12,100,256,1,4096,0.25748667499999994,False,False,False
statevector,random_3_regular,False,12,100,512,1,4096,0.25748667499999994,False,False,False
statevector,random_3_regular,False,12,100,1024,1,4096,0.25748667499999994,False,False,False
statevector,random_3_regular,False,12,100,2048,1,4096,0.25748667499999994,False,False,False
statevector,random_3_regular,False,12,100,4096,1,4096,0.25748667499999994,False,False,False
statevector,random_3_regular,True,12,250,256,1,4096,0.10299466999999998,False,False,False
statevector,random_3_regular,False,12,250,512,1,4096,0.10299466999999998,False,False,False
statevector,random_3_regular,False,12,250,1024,1,4096,0.10299466999999998,False,False,False
statevector,random_3_regular,False,12,250,2048,1,4096,0.10299466999999998,False,False,False
statevector,random_3_regular,False,12,250,4096,1,4096,0.10299466999999998,False,False,False
statevector,random_3_regular,True,12,500,256,1,4096,0.05149733499999999,False,False,False
statevector,random_3_regular,False,12,500,512,1,4096,0.05149733499999999,False,False,False
statevector,random_3_regular,False,12,500,1024,1,4096,0.05149733499999999,False,False,False
statevector,random_3_regular,False,12,500,2048,1,4096,0.05149733499999999,False,False,False
statevector,random_3_regular,False,12,500,4096,1,4096,0.05149733499999999,False,False,False
statevector,random_3_regular,True,12,10,256,2,4096,2.5887083999999994,False,True,False
statevector,random_3_regular,False,12,10,512,2,4096,2.5887083999999994,False,True,False
statevector,random_3_regular,False,12,10,1024,2,4096,2.5887083999999994,False,True,False
statevector,random_3_regular,False,12,10,2048,2,4096,2.5887083999999994,False,True,False
statevector,random_3_regular,False,12,10,4096,2,4096,2.5887083999999994,False,True,False
statevector,random_3_regular,True,12,25,256,2,4096,1.0354833599999997,False,False,False
statevector,random_3_regular,False,12,25,512,2,4096,1.0354833599999997,False,False,False
statevector,random_3_regular,False,12,25,1024,2,4096,1.0354833599999997,False,False,False
statevector,random_3_regular,False,12,25,2048,2,4096,1.0354833599999997,False,False,False
statevector,random_3_regular,False,12,25,4096,2,4096,1.0354833599999997,False,False,False
statevector,random_3_regular,True,12,50,256,2,4096,0.5177416799999999,False,False,False
statevector,random_3_regular,False,12,50,512,2,4096,0.5177416799999999,False,False,False
statevector,random_3_regular,False,12,50,1024,2,4096,0.5177416799999999,False,False,False
statevector,random_3_regular,False,12,50,2048,2,4096,0.5177416799999999,False,False,False
statevector,random_3_regular,False,12,50,4096,2,4096,0.5177416799999999,False,False,False
statevector,random_3_regular,True,12,100,256,2,4096,0.25887083999999994,False,False,False
statevector,random_3_regular,False,12,100,512,2,4096,0.25887083999999994,False,False,False
statevector,random_3_regular,False,12,100,1024,2,4096,0.25887083999999994,False,False,False
statevector,random_3_regular,False,12,100,2048,2,4096,0.25887083999999994,False,False,False
statevector,random_3_regular,False,12,100,4096,2,4096,0.25887083999999994,False,False,False
statevector,random_3_regular,True,12,250,256,2,4096,0.10354833599999998,False,False,False
statevector,random_3_regular,False,12,250,512,2,4096,0.10354833599999998,False,False,False
statevector,random_3_regular,False,12,250,1024,2,4096,0.10354833599999998,False,False,False
statevector,random_3_regular,False,12,250,2048,2,4096,0.10354833599999998,False,False,False
statevector,random_3_regular,False,12,250,4096,2,4096,0.10354833599999998,False,False,False
statevector,random_3_regular,True,12,500,256,2,4096,0.05177416799999999,False,False,False
statevector,random_3_regular,False,12,500,512,2,4096,0.05177416799999999,False,False,False
statevector,random_3_regular,False,12,500,1024,2,4096,0.05177416799999999,False,False,False
statevector,random_3_regular,False,12,500,2048,2,4096,0.05177416799999999,False,False,False
statevector,random_3_regular,False,12,500,4096,2,4096,0.05177416799999999,False,False,False
statevector,random_3_regular,True,12,10,256,3,1024,2.3598542,False,True,False
statevector,random_3_regular,False,12,10,512,3,1024,2.3598542,False,True,False
statevector,random_3_regular,False,12,10,1024,3,1024,2.3598542,False,True,False
statevector,random_3_regular,False,12,10,2048,3,1024,2.3598542,False,True,False
statevector,random_3_regular,False,12,10,4096,3,1024,2.3598542,False,True,False
statevector,random_3_regular,True,12,25,256,3,1024,0.9439416800000001,False,False,False
statevector,random_3_regular,False,12,25,512,3,1024,0.9439416800000001,False,False,False
statevector,random_3_regular,False,12,25,1024,3,1024,0.9439416800000001,False,False,False
statevector,random_3_regular,False,12,25,2048,3,1024,0.9439416800000001,False,False,False
statevector,random_3_regular,False,12,25,4096,3,1024,0.9439416800000001,False,False,False
statevector,random_3_regular,True,12,50,256,3,1024,0.47197084000000006,False,False,False
statevector,random_3_regular,False,12,50,512,3,1024,0.47197084000000006,False,False,False
statevector,random_3_regular,False,12,50,1024,3,1024,0.47197084000000006,False,False,False
statevector,random_3_regular,False,12,50,2048,3,1024,0.47197084000000006,False,False,False
statevector,random_3_regular,False,12,50,4096,3,1024,0.47197084000000006,False,False,False
statevector,random_3_regular,True,12,100,256,3,1024,0.23598542000000003,False,False,False
statevector,random_3_regular,False,12,100,512,3,1024,0.23598542000000003,False,False,False
statevector,random_3_regular,False,12,100,1024,3,1024,0.23598542000000003,False,False,False
statevector,random_3_regular,False,12,100,2048,3,1024,0.23598542000000003,False,False,False
statevector,random_3_regular,False,12,100,4096,3,1024,0.23598542000000003,False,False,False
statevector,random_3_regular,True,12,250,256,3,1024,0.09439416800000001,False,False,False
statevector,random_3_regular,False,12,250,512,3,1024,0.09439416800000001,False,False,False
statevector,random_3_regular,False,12,250,1024,3,1024,0.09439416800000001,False,False,False
statevector,random_3_regular,False,12,250,2048,3,1024,0.09439416800000001,False,False,False
statevector,random_3_regular,False,12,250,4096,3,1024,0.09439416800000001,False,False,False
statevector,random_3_regular,True,12,500,256,3,1024,0.04719708400000001,False,False,False
statevector,random_3_regular,False,12,500,512,3,1024,0.04719708400000001,False,False,False
statevector,random_3_regular,False,12,500,1024,3,1024,0.04719708400000001,False,False,False
statevector,random_3_regular,False,12,500,2048,3,1024,0.04719708400000001,False,False,False
statevector,random_3_regular,False,12,500,4096,3,1024,0.04719708400000001,False,False,False
statevector,random_3_regular,True,12,10,256,3,4096,2.71452705,False,True,False
statevector,random_3_regular,False,12,10,512,3,4096,2.71452705,False,True,False
statevector,random_3_regular,False,12,10,1024,3,4096,2.71452705,False,True,False
statevector,random_3_regular,False,12,10,2048,3,4096,2.71452705,False,True,False
statevector,random_3_regular,False,12,10,4096,3,4096,2.71452705,False,True,False
statevector,random_3_regular,True,12,25,256,3,4096,1.0858108199999998,False,False,False
statevector,random_3_regular,False,12,25,512,3,4096,1.0858108199999998,False,False,False
statevector,random_3_regular,False,12,25,1024,3,4096,1.0858108199999998,False,False,False
statevector,random_3_regular,False,12,25,2048,3,4096,1.0858108199999998,False,False,False
statevector,random_3_regular,False,12,25,4096,3,4096,1.0858108199999998,False,False,False
statevector,random_3_regular,True,12,50,256,3,4096,0.5429054099999999,False,False,False
statevector,random_3_regular,False,12,50,512,3,4096,0.5429054099999999,False,False,False
statevector,random_3_regular,False,12,50,1024,3,4096,0.5429054099999999,False,False,False
statevector,random_3_regular,False,12,50,2048,3,4096,0.5429054099999999,False,False,False
statevector,random_3_regular,False,12,50,4096,3,4096,0.5429054099999999,False,False,False
statevector,random_3_regular,True,12,100,256,3,4096,0.27145270499999996,False,False,False
statevector,random_3_regular,False,12,100,512,3,4096,0.27145270499999996,False,False,False
statevector,random_3_regular,False,12,100,1024,3,4096,0.27145270499999996,False,False,False
statevector,random_3_regular,False,12,100,2048,3,4096,0.27145270499999996,False,False,False
statevector,random_3_regular,False,12,100,4096,3,4096,0.27145270499999996,False,False,False
statevector,random_3_regular,True,12,250,256,3,4096,0.108581082,False,False,False
statevector,random_3_regular,False,12,250,512,3,4096,0.108581082,False,False,False
statevector,random_3_regular,False,12,250,1024,3,4096,0.108581082,False,False,False
statevector,random_3_regular,False,12,250,2048,3,4096,0.108581082,False,False,False
statevector,random_3_regular,False,12,250,4096,3,4096,0.108581082,False,False,False
statevector,random_3_regular,True,12,500,256,3,4096,0.054290541,False,False,False
statevector,random_3_regular,False,12,500,512,3,4096,0.054290541,False,False,False
statevector,random_3_regular,False,12,500,1024,3,4096,0.054290541,False,False,False
statevector,random_3_regular,False,12,500,2048,3,4096,0.054290541,False,False,False
statevector,random_3_regular,False,12,500,4096,3,4096,0.054290541,False,False,False
statevector,random_3_regular,True,12,10,256,3,65536,8.3148085,False,True,True
statevector,random_3_regular,False,12,10,512,3,65536,8.3148085,False,True,True
statevector,random_3_regular,False,12,10,1024,3,65536,8.3148085,False,True,True
statevector,random_3_regular,False,12,10,2048,3,65536,8.3148085,False,True,True
statevector,random_3_regular,False,12,10,4096,3,65536,8.3148085,False,True,True
statevector,random_3_regular,True,12,25,256,3,65536,3.3259233999999998,False,True,False
statevector,random_3_regular,False,12,25,512,3,65536,3.3259233999999998,False,True,False
statevector,random_3_regular,False,12,25,1024,3,65536,3.3259233999999998,False,True,False
statevector,random_3_regular,False,12,25,2048,3,65536,3.3259233999999998,False,True,False
statevector,random_3_regular,False,12,25,4096,3,65536,3.3259233999999998,False,True,False
statevector,random_3_regular,True,12,50,256,3,65536,1.6629616999999999,False,False,False
statevector,random_3_regular,False,12,50,512,3,65536,1.6629616999999999,False,False,False
statevector,random_3_regular,False,12,50,1024,3,65536,1.6629616999999999,False,False,False
statevector,random_3_regular,False,12,50,2048,3,65536,1.6629616999999999,False,False,False
statevector,random_3_regular,False,12,50,4096,3,65536,1.6629616999999999,False,False,False
statevector,random_3_regular,True,12,100,256,3,65536,0.8314808499999999,False,False,False
statevector,random_3_regular,False,12,100,512,3,65536,0.8314808499999999,False,False,False
statevector,random_3_regular,False,12,100,1024,3,65536,0.8314808499999999,False,False,False
statevector,random_3_regular,False,12,100,2048,3,65536,0.8314808499999999,False,False,False
statevector,random_3_regular,False,12,100,4096,3,65536,0.8314808499999999,False,False,False
statevector,random_3_regular,True,12,250,256,3,65536,0.33259234,False,False,False
statevector,random_3_regular,False,12,250,512,3,65536,0.33259234,False,False,False
statevector,random_3_regular,False,12,250,1024,3,65536,0.33259234,False,False,False
statevector,random_3_regular,False,12,250,2048,3,65536,0.33259234,False,False,False
statevector,random_3_regular,False,12,250,4096,3,65536,0.33259234,False,False,False
statevector,random_3_regular,True,12,500,256,3,65536,0.16629617,False,False,False
statevector,random_3_regular,False,12,500,512,3,65536,0.16629617,False,False,False
statevector,random_3_regular,False,12,500,1024,3,65536,0.16629617,False,False,False
statevector,random_3_regular,False,12,500,2048,3,65536,0.16629617,False,False,False
statevector,random_3_regular,False,12,500,4096,3,65536,0.16629617,False,False,False
statevector,random_3_regular,True,14,10,256,1,4096,2.7579563,False,True,False
statevector,random_3_regular,False,14,10,512,1,4096,2.7579563,False,True,False
statevector,random_3_regular,False,14,10,1024,1,4096,2.7579563,False,True,False
statevector,random_3_regular,False,14,10,2048,1,4096,2.7579563,False,True,False
statevector,random_3_regular,False,14,10,4096,1,4096,2.7579563,False,True,False
statevector,random_3_regular,True,14,25,256,1,4096,1.10318252,False,False,False
statevector,random_3_regular,False,14,25,512,1,4096,1.10318252,False,False,False
statevector,random_3_regular,False,14,25,1024,1,4096,1.10318252,False,False,False
statevector,random_3_regular,False,14,25,2048,1,4096,1.10318252,False,False,False
statevector,random_3_regular,False,14,25,4096,1,4096,1.10318252,False,False,False
statevector,random_3_regular,True,14,50,256,1,4096,0.55159126,False,False,False
statevector,random_3_regular,False,14,50,512,1,4096,0.55159126,False,False,False
statevector,random_3_regular,False,14,50,1024,1,4096,0.55159126,False,False,False
statevector,random_3_regular,False,14,50,2048,1,4096,0.55159126,False,False,False
statevector,random_3_regular,False,14,50,4096,1,4096,0.55159126,False,False,False
statevector,random_3_regular,True,14,100,256,1,4096,0.27579563,False,False,False
statevector,random_3_regular,False,14,100,512,1,4096,0.27579563,False,False,False
statevector,random_3_regular,False,14,100,1024,1,4096,0.27579563,False,False,False
statevector,random_3_regular,False,14,100,2048,1,4096,0.27579563,False,False,False
statevector,random_3_regular,False,14,100,4096,1,4096,0.27579563,False,False,False
statevector,random_3_regular,True,14,250,256,1,4096,0.110318252,False,False,False
statevector,random_3_regular,False,14,250,512,1,4096,0.110318252,False,False,False
statevector,random_3_regular,False,14,250,1024,1,4096,0.110318252,False,False,False
statevector,random_3_regular,False,14,250,2048,1,4096,0.110318252,False,False,False
statevector,random_3_regular,False,14,250,4096,1,4096,0.110318252,False,False,False
statevector,random_3_regular,True,14,500,256,1,4096,0.055159126,False,False,False
statevector,random_3_regular,False,14,500,512,1,4096,0.055159126,False,False,False
statevector,random_3_regular,False,14,500,1024,1,4096,0.055159126,False,False,False
statevector,random_3_regular,False,14,500,2048,1,4096,0.055159126,False,False,False
statevector,random_3_regular,False,14,500,4096,1,4096,0.055159126,False,False,False
statevector,random_3_regular,True,14,10,256,2,4096,2.89814795,False,True,False
statevector,random_3_regular,False,14,10,512,2,4096,2.89814795,False,True,False
statevector,random_3_regular,False,14,10,1024,2,4096,2.89814795,False,True,False
statevector,random_3_regular,False,14,10,2048,2,4096,2.89814795,False,True,False
statevector,random_3_regular,False,14,10,4096,2,4096,2.89814795,False,True,False
statevector,random_3_regular,True,14,25,256,2,4096,1.15925918,False,False,False
statevector,random_3_regular,False,14,25,512,2,4096,1.15925918,False,False,False
statevector,random_3_regular,False,14,25,1024,2,4096,1.15925918,False,False,False
statevector,random_3_regular,False,14,25,2048,2,4096,1.15925918,False,False,False
statevector,random_3_regular,False,14,25,4096,2,4096,1.15925918,False,False,False
statevector,random_3_regular,True,14,50,256,2,4096,0.57962959,False,False,False
statevector,random_3_regular,False,14,50,512,2,4096,0.57962959,False,False,False
statevector,random_3_regular,False,14,50,1024,2,4096,0.57962959,False,False,False
statevector,random_3_regular,False,14,50,2048,2,4096,0.57962959,False,False,False
statevector,random_3_regular,False,14,50,4096,2,4096,0.57962959,False,False,False
statevector,random_3_regular,True,14,100,256,2,4096,0.289814795,False,False,False
statevector,random_3_regular,False,14,100,512,2,4096,0.289814795,False,False,False
statevector,random_3_regular,False,14,100,1024,2,4096,0.289814795,False,False,False
statevector,random_3_regular,False,14,100,2048,2,4096,0.289814795,False,False,False
statevector,random_3_regular,False,14,100,4096,2,4096,0.289814795,False,False,False
statevector,random_3_regular,True,14,250,256,2,4096,0.11592591799999999,False,False,False
statevector,random_3_regular,False,14,250,512,2,4096,0.11592591799999999,False,False,False
statevector,random_3_regular,False,14,250,1024,2,4096,0.11592591799999999,False,False,False
statevector,random_3_regular,False,14,250,2048,2,4096,0.11592591799999999,False,False,False
statevector,random_3_regular,False,14,250,4096,2,4096,0.11592591799999999,False,False,False
statevector,random_3_regular,True,14,500,256,2,4096,0.057962958999999994,False,False,False
statevector,random_3_regular,False,14,500,512,2,4096,0.057962958999999994,False,False,False
statevector,random_3_regular,False,14,500,1024,2,4096,0.057962958999999994,False,False,False
statevector,random_3_regular,False,14,500,2048,2,4096,0.057962958999999994,False,False,False
statevector,random_3_regular,False,14,500,4096,2,4096,0.057962958999999994,False,False,False
statevector,random_3_regular,True,14,10,256,3,4096,2.98813335,False,True,False
statevector,random_3_regular,False,14,10,512,3,4096,2.98813335,False,True,False
statevector,random_3_regular,False,14,10,1024,3,4096,2.98813335,False,True,False
statevector,random_3_regular,False,14,10,2048,3,4096,2.98813335,False,True,False
statevector,random_3_regular,False,14,10,4096,3,4096,2.98813335,False,True,False
statevector,random_3_regular,True,14,25,256,3,4096,1.19525334,False,False,False
statevector,random_3_regular,False,14,25,512,3,4096,1.19525334,False,False,False
statevector,random_3_regular,False,14,25,1024,3,4096,1.19525334,False,False,False
statevector,random_3_regular,False,14,25,2048,3,4096,1.19525334,False,False,False
statevector,random_3_regular,False,14,25,4096,3,4096,1.19525334,False,False,False
statevector,random_3_regular,True,14,50,256,3,4096,0.59762667,False,False,False
statevector,random_3_regular,False,14,50,512,3,4096,0.59762667,False,False,False
statevector,random_3_regular,False,14,50,1024,3,4096,0.59762667,False,False,False
statevector,random_3_regular,False,14,50,2048,3,4096,0.59762667,False,False,False
statevector,random_3_regular,False,14,50,4096,3,4096,0.59762667,False,False,False
statevector,random_3_regular,True,14,100,256,3,4096,0.298813335,False,False,False
statevector,random_3_regular,False,14,100,512,3,4096,0.298813335,False,False,False
statevector,random_3_regular,False,14,100,1024,3,4096,0.298813335,False,False,False
statevector,random_3_regular,False,14,100,2048,3,4096,0.298813335,False,False,False
statevector,random_3_regular,False,14,100,4096,3,4096,0.298813335,False,False,False
statevector,random_3_regular,True,14,250,256,3,4096,0.119525334,False,False,False
statevector,random_3_regular,False,14,250,512,3,4096,0.119525334,False,False,False
statevector,random_3_regular,False,14,250,1024,3,4096,0.119525334,False,False,False
statevector,random_3_regular,False,14,250,2048,3,4096,0.119525334,False,False,False
statevector,random_3_regular,False,14,250,4096,3,4096,0.119525334,False,False,False
statevector,random_3_regular,True,14,500,256,3,4096,0.059762667,False,False,False
statevector,random_3_regular,False,14,500,512,3,4096,0.059762667,False,False,False
statevector,random_3_regular,False,14,500,1024,3,4096,0.059762667,False,False,False
statevector,random_3_regular,False,14,500,2048,3,4096,0.059762667,False,False,False
statevector,random_3_regular,False,14,500,4096,3,4096,0.059762667,False,False,False
statevector,random_3_regular,True,16,10,256,1,4096,3.2149437000000005,False,True,False
statevector,random_3_regular,False,16,10,512,1,4096,3.2149437000000005,False,True,False
statevector,random_3_regular,False,16,10,1024,1,4096,3.2149437000000005,False,True,False
statevector,random_3_regular,False,16,10,2048,1,4096,3.2149437000000005,False,True,False
statevector,random_3_regular,False,16,10,4096,1,4096,3.2149437000000005,False,True,False
statevector,random_3_regular,True,16,25,256,1,4096,1.2859774800000003,False,False,False
statevector,random_3_regular,False,16,25,512,1,4096,1.2859774800000003,False,False,False
statevector,random_3_regular,False,16,25,1024,1,4096,1.2859774800000003,False,False,False
statevector,random_3_regular,False,16,25,2048,1,4096,1.2859774800000003,False,False,False
statevector,random_3_regular,False,16,25,4096,1,4096,1.2859774800000003,False,False,False
statevector,random_3_regular,True,16,50,256,1,4096,0.6429887400000002,False,False,False
statevector,random_3_regular,False,16,50,512,1,4096,0.6429887400000002,False,False,False
statevector,random_3_regular,False,16,50,1024,1,4096,0.6429887400000002,False,False,False
statevector,random_3_regular,False,16,50,2048,1,4096,0.6429887400000002,False,False,False
statevector,random_3_regular,False,16,50,4096,1,4096,0.6429887400000002,False,False,False
statevector,random_3_regular,True,16,100,256,1,4096,0.3214943700000001,False,False,False
statevector,random_3_regular,False,16,100,512,1,4096,0.3214943700000001,False,False,False
statevector,random_3_regular,False,16,100,1024,1,4096,0.3214943700000001,False,False,False
statevector,random_3_regular,False,16,100,2048,1,4096,0.3214943700000001,False,False,False
statevector,random_3_regular,False,16,100,4096,1,4096,0.3214943700000001,False,False,False
statevector,random_3_regular,True,16,250,256,1,4096,0.128597748,False,False,False
statevector,random_3_regular,False,16,250,512,1,4096,0.128597748,False,False,False
statevector,random_3_regular,False,16,250,1024,1,4096,0.128597748,False,False,False
statevector,random_3_regular,False,16,250,2048,1,4096,0.128597748,False,False,False
statevector,random_3_regular,False,16,250,4096,1,4096,0.128597748,False,False,False
statevector,random_3_regular,True,16,500,256,1,4096,0.064298874,False,False,False
statevector,random_3_regular,False,16,500,512,1,4096,0.064298874,False,False,False
statevector,random_3_regular,False,16,500,1024,1,4096,0.064298874,False,False,False
statevector,random_3_regular,False,16,500,2048,1,4096,0.064298874,False,False,False
statevector,random_3_regular,False,16,500,4096,1,4096,0.064298874,False,False,False
statevector,random_3_regular,True,16,10,256,2,4096,3.61990415,False,True,False
statevector,random_3_regular,False,16,10,512,2,4096,3.61990415,False,True,False
statevector,random_3_regular,False,16,10,1024,2,4096,3.61990415,False,True,False
statevector,random_3_regular,False,16,10,2048,2,4096,3.61990415,False,True,False
statevector,random_3_regular,False,16,10,4096,2,4096,3.61990415,False,True,False
statevector,random_3_regular,True,16,25,256,2,4096,1.44796166,False,False,False
statevector,random_3_regular,False,16,25,512,2,4096,1.44796166,False,False,False
statevector,random_3_regular,False,16,25,1024,2,4096,1.44796166,False,False,False
statevector,random_3_regular,False,16,25,2048,2,4096,1.44796166,False,False,False
